ICICI Prudential Flexicap Fund - IDCW	18.16
Invesco India Flexi Cap Fund - Direct Plan - Growth	20.73
Invesco India Flexi Cap Fund - Direct Plan - IDCW	20.73
Invesco India Flexi Cap Fund - Growth	19.6
Invesco India Flexi Cap Fund - IDCW	19.6
ITI Flexi Cap Fund- Direct Plan- Growth	18.9642
ITI Flexi Cap Fund- Direct Plan- IDCW	18.9642
ITI Flexi Cap Fund- Regular Plan- Growth	18.1150
ITI Flexi Cap Fund- Regular Plan- IDCW	18.1150
JM Flexicap Fund (Direct) - Growth Option	114.1399
JM Flexicap Fund (Direct) - IDCW	103.7476
JM Flexicap Fund (Regular) - Growth option	100.0985
JM Flexicap Fund (Regular) - IDCW	77.1336
Kotak Flexicap Fund - Growth	86.026
Kotak Flexicap Fund - Growth - Direct	97.052
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option	51.947
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct	59.271
LIC MF Flexi Cap Fund-Direct Plan-Growth	113.1568
LIC MF Flexi Cap Fund-Direct Plan-IDCW	38.0797
LIC MF Flexi Cap Fund-Regular Plan-Growth	102.5481
LIC MF Flexi Cap Fund-Regular Plan-IDCW	32.3603
Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth	17.8082
Mahindra Manulife Flexi Cap Fund - Direct Plan -IDCW	15.4069
Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth	16.5268
Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW	14.1661
Mirae Asset Flexi Cap Fund - Direct Plan -  IDCW	16.699
Mirae Asset Flexi Cap Fund - Direct Plan - Growth	16.748
Mirae Asset Flexi Cap Fund - Regular Plan - Growth	16.120
Mirae Asset Flexi Cap Fund - Regular Plan - IDCW	16.126
Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment	37.7209
Motilal Oswal Flexi cap Fund Direct Plan-Growth Option	70.9431
Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment	36.0913
Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option	63.9241
Navi Flexi Cap Fund - Direct Plan - Growth	26.6911
NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT	26.4886
NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT	26.4894
NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT	26.4836
NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT	26.4556
NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT	26.5095
Navi Flexi Cap Fund - Regular Plan - Growth	23.1629
NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT	23.1636
NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT	23.1665
NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT	23.172
NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT	23.1663
NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT	23.1603
Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option	18.0563
Nippon India Flexi Cap Fund - Direct Plan - IDCW Option	18.0563
Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option	17.0368
Nippon India Flexi Cap Fund - Regular Plan - IDCW Option	17.0368
NJ Flexi Cap Fund - Direct Plan - Growth Option	14.31
NJ Flexi Cap Fund - Direct Plan - IDCW Option	14.31
NJ Flexi Cap Fund - Regular Plan - Growth Option	13.85
NJ Flexi Cap Fund - Regular Plan - IDCW Option	13.85
PGIM India Flexi Cap Fund - Direct Plan - Dividend Option	22.56
PGIM India Flexi Cap Fund - Direct Plan - Growth Option	43.63
PGIM India Flexi Cap Fund - Regular Plan - Dividend Option	19.93
PGIM India Flexi Cap Fund - Regular Plan - Growth Option	37.25
Parag Parikh Flexi Cap Fund - Direct Plan - Growth	94.3760
Parag Parikh Flexi Cap Fund - Regular Plan - Growth	86.5047
quant Flexi Cap Fund - Growth Option - Regular Plan	98.8153
quant Flexi Cap Fund - Growth Option-Direct Plan	110.0397
quant Flexi Cap Fund - IDCW Option - Direct Plan	74.799
quant Flexi Cap Fund - IDCW Option - Regular Plan	70.6252
Samco Flexi Cap Fund - Direct Plan - Growth Option	11.08
Samco Flexi Cap Fund - Regular Plan - Growth Option	10.52
SBI Flexicap Fund - DIRECT PLAN - Growth Option	123.3786
SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	61.6683
SBI Flexicap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	49.3937
SBI Flexicap Fund - REGULAR PLAN -Growth Option	110.3089
Shriram Flexi Cap Fund - Direct Growth	22.9255
Shriram Flexi Cap Fund - Direct-IDCW	22.7085
Shriram Flexi Cap Fund - Regular Growth	20.2579
Shriram Flexi Cap Fund - Regular-IDCW	20.2535
Sundaram Flexicap Fund Direct Growth	15.8096
Sundaram Flexicap Fund Direct Plan IDCW Payout	14.9958
Sundaram Flexicap Fund Direct Plan IDCW Reinvestment	14.9958
Sundaram Flexicap Fund Regular Growth	15.0774
Sundaram Flexicap Fund Regular Plan IDCW Payout	14.3015
Sundaram Flexicap Fund Regular Plan IDCW Reinvestment	14.3015
TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option 	27.7027
Tata Flexi Cap Fund -Regular Plan-Growth	24.8992
TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	27.7027
TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 	24.8992
TATA Flexi Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 	24.8992
Tata Flexi Cap Fund-Direct Plan-Growth	27.7027
Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option	120.20
Taurus Flexi Cap Fund - Direct Plan - Growth	238.25
Taurus Flexi Cap Fund - Regular Plan - Growth 	228.99
Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	111.12
TRUSTMF Flexi Cap Fund-Direct Plan- Growth	11.9
TRUSTMF Flexi Cap Fund-Direct Plan- IDCW	11.9
TRUSTMF Flexi Cap Fund-Regular Plan- Growth	11.62
TRUSTMF Flexi Cap Fund-Regular Plan- IDCW	11.62
Unifi Flexi Cap Fund - Direct Growth	10.2271
Unifi Flexi Cap Fund - Regular Growth	10.1885
Union Flexi Cap Fund - Direct Plan - Growth Option	58.17
Union Flexi Cap Fund - Direct Plan - IDCW Option	50.82
Union Flexi Cap Fund - Growth Option	52.15
Union Flexi Cap Fund - IDCW Option	32.94
UTI - Flexi Cap Fund-Growth Option	334.2261
UTI - Flexi Cap Fund-Growth Option - Direct	358.8562
UTI Flexi Cap Fund - Direct Plan - IDCW	238.813
UTI Flexi Cap Fund - Regular Plan - IDCW	220.969
WhiteOak Capital Flexi Cap Fund Direct Plan IDCW	18.462
WhiteOak Capital Flexi Cap Fund Direct Plan-Growth	18.462
WhiteOak Capital Flexi Cap Fund Regular Plan IDCW	17.618
WhiteOak Capital Flexi Cap Fund Regular Plan-Growth	17.618
360 ONE Focused Fund - Direct Plan - Dividend	53.2899
360 ONE Focused Fund - Regular Plan - Dividend	41.9467
360 ONE Focused Fund -Regular Plan - Growth	47.4082
360 ONE Focused Fund-Direct Plan-Growth	53.8390
Aditya Birla Sun Life Focused Fund - Growth - Direct Plan	161.2962
Aditya Birla Sun Life Focused Fund -Direct - IDCW	57.5844
Aditya Birla Sun Life Focused Fund -Growth Option	142.9577
Aditya Birla Sun Life Focused Fund -Regular - IDCW	24.4079
Axis Focused Fund - Direct Plan - Growth Option	65.10
Axis Focused Fund - Direct Plan - IDCW	36.17
Axis Focused Fund - Regular Plan - Growth Option	56.33
Axis Focused Fund - Regular Plan - IDCW	20.27
Bandhan Focused Fund - Direct Plan - Growth	104.452
Bandhan Focused Fund - Direct Plan - IDCW	35.678
Bandhan Focused Fund - Regular Plan - Growth	88.512
Bandhan Focused Fund - Regular Plan - IDCW	20.207
BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option	24.7288
BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option	17.7807
BARODA BNP PARIBAS Focused Fund - Regular Plan - IDCW Option	15.6847
BARODA BNP PARIBAS Focused Fund - Regular Plan-Growth Option	21.7700
Canara Robeco Focused Fund - Direct Plan - Growth Option	21.9900
Canara Robeco Focused Fund - Direct Plan - IDCW (Payout/Reinvestment)	19.6600
Canara Robeco Focused Fund - Regular Plan - Growth Option	20.5400
Canara Robeco Focused Fund - Regular Plan - IDCW (Payout/Reinvestment)	18.2900
DSP Focused Fund - Direct Plan - Growth	61.948
DSP Focused Fund - Direct Plan - IDCW	43.543
DSP Focused Fund - Regular Plan - Growth	55.375
DSP Focused Fund - Regular Plan - IDCW	22.238
Edelweiss Focused Fund - Direct Plan - Growth	17.562
Edelweiss Focused Fund - Direct Plan - IDCW	17.562
Edelweiss Focused Fund - Regular Plan - Growth	16.68
Edelweiss Focused Fund - Regular Plan - IDCW	16.679
Franklin India Focused Equity Fund - Direct - Growth	124.5941
Franklin India Focused Equity Fund - Direct - IDCW 	43.4373
Franklin India Focused Equity Fund - Growth Plan	110.4594
Franklin India Focused Equity Fund - IDCW 	36.6886
HDFC Focused Fund - Growth Option - Direct Plan	269.697
HDFC Focused Fund - GROWTH PLAN	237.437
HDFC Focused Fund - IDCW Option - Direct Plan	34.287
HDFC Focused Fund - IDCW PLAN	26.362
HSBC Focused Fund - Direct Growth	27.5683
HSBC Focused Fund - Direct IDCW	22.3947
HSBC Focused Fund - Regular Growth	25.6482
HSBC Focused Fund - Regular IDCW	18.1342
ICICI Prudential Focused Equity Fund - Direct Plan - Growth	108.85
ICICI Prudential Focused Equity Fund - Direct Plan - IDCW	63.37
ICICI Prudential Focused Equity Fund - Growth	94.79
ICICI Prudential Focused Equity Fund - IDCW	27.93
Invesco India Focused Fund - Direct Plan - Growth	31.02
Invesco India Focused Fund - Direct Plan - IDCW (Payout / Reinvestment)	25.25
Invesco India Focused Fund - Growth	28.77
Invesco India Focused Fund - IDCW (Payout / Reinvestment)	23.16
ITI Focused Fund - Direct Plan - Growth	16.0528
ITI Focused Fund - Direct Plan - IDCW	16.0528
ITI Focused Fund - Regular Plan - Growth	15.3953
ITI Focused Fund - Regular Plan - IDCW	15.3953
JM Focused Fund (Direct)  - Growth Option	23.6811
JM Focused Fund (Direct) -  IDCW	23.2081
JM Focused Fund (Regular) - Growth Option	20.2349
JM Focused Fund (Regular) - IDCW	20.2341
Kotak Focused Fund- Direct Plan- Growth option	28.767
Kotak Focused Fund- Regular plan _ Growth Option	26.114
Kotak Focused Fund- Regular Plan-Income Distribution cum capital withdrawal option	26.114
Kotak Focused Fund-Direct Plan- Income Distribution cum capital withdrawal option	28.768
LIC MF Focused Fund-Direct Plan-Growth	24.1537
LIC MF Focused Fund-Direct Plan-IDCW	24.1317
LIC MF Focused Fund-Regular Plan-Growth	21.9527
LIC MF Focused Fund-Regular Plan-IDCW	21.9525
Mahindra Manulife Focused Fund - Direct Plan - IDCW	21.4365
Mahindra Manulife Focused Fund - Direct Plan -Growth	29.2563
Mahindra Manulife Focused Fund - Regular Plan - Growth	26.7145
Mahindra Manulife Focused Fund - Regular Plan - IDCW	19.2743
Mirae Asset Focused Fund Direct IDCW	26.514
Mirae Asset Focused Fund Direct Plan Growth	28.824
Mirae Asset Focused Fund Regular IDCW	24.308
Mirae Asset Focused Fund Regular Plan Growth	26.441
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option	51.2265
Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option	43.7389
Motilal Oswal Focused 25 Fund Direct - IDCW Payout/Reinvestment	22.6238
Motilal Oswal Focused 25 Fund Regular - IDCW Payout/Reinvestment	19.4006
NIPPON INDIA FOCUSED  FUND - DIRECT Plan - IDCW Option	48.8978
NIPPON INDIA FOCUSED  FUND - IDCW OPTION	35.5954
Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option	136.0740
Nippon India Focused Fund -Growth Plan -Growth Option	123.5246
Old Bridge Focused Fund - Direct Growth	12.24
Old Bridge Focused Fund - Direct IDCW	12.24
Old Bridge Focused Fund - Regular Growth	12.03
Old Bridge Focused Fund - Regular IDCW	12.03
quant Focused Fund - Growth Option - Regular Plan	85.9215
quant Focused Fund - Growth Option-Direct Plan	95.5558
quant Focused Fund - IDCW Option - Direct Plan	55.8601
quant Focused Fund - IDCW Option - Regular Plan	63.8863
SBI Focused Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	99.3230
SBI FOCUSED FUND - DIRECT PLAN -GROWTH	407.5788
SBI Focused Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	66.3122
SBI FOCUSED FUND - REGULAR PLAN -GROWTH	362.5428
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option	180.0912
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	45.7944
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW)	42.0443
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Growth Option	162.3555
TATA Focused Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option	26.2486
TATA Focused Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	26.2486
TATA Focused Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	23.8331
TATA Focused Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	23.8331
Tata Focused Fund-Direct Plan-Growth	26.2486
Tata Focused Fund-Regular Plan-Growth	23.8331
Union Focused Fund - Direct Plan - Growth Option	28.00
Union Focused Fund - Direct Plan - IDCW Option	28.00
Union Focused Fund - Regular Plan - Growth Option	26.41
Union Focused Fund - Regular Plan - IDCW Option	26.41
UTI Focused Fund - Direct Plan - Growth Option	16.8467
UTI Focused Fund - Direct Plan - IDCW Payout Option	16.8463
UTI Focused Fund - Regular Plan - Growth Option	15.8315
UTI Focused Fund - Regular Plan - IDCW Payout Option	15.8316
Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan	1021.33
Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth	917.07
Aditya Birla Sun Life Large & Mid Cap Fund -Direct - IDCW	218.88
Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW	142.23
Axis Large & Mid Cap Fund - Direct Plan - Growth	36.93
Axis Large & Mid Cap Fund - Direct Plan - IDCW	26.73
Axis Large & Mid Cap Fund - Regular Plan - Growth	33.46
Axis Large & Mid Cap Fund - Regular Plan - IDCW	21.06
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth	12.585
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- IDCW	12.585
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- Growth	12.296
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- IDCW	12.296
Bandhan Large & Mid Cap Fund - Direct Plan - Growth	160.182
Bandhan Large & Mid Cap Fund - Direct Plan - IDCW	39.343
Bandhan Large & Mid Cap Fund - Regular Plan - Growth	137.147
Bandhan Large & Mid Cap Fund - Regular Plan - IDCW	29.948
BANK OF INDIA Large & Mid Cap Fund Direct  Plan- Quarterly IDCW	28.26
BANK OF INDIA Large & Mid Cap Fund Direct Plan- Bonus	52.54
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Growth	101.75
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Regular IDCW	27.84
BANK OF INDIA Large & Mid Cap Fund Eco Plan- Growth	97.33
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Bonus	97.33
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Quarterly IDCW	27.45
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Regular IDCW	27.25
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Growth	88.41
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Quarterly IDCW	32.20
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Regular IDCW	26.39
BANK OF INDIA Large & Mid Cap Fund Regular Plan-Bonus	88.40
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option	29.1474
Baroda BNP Paribas Large and Mid Cap Fund-Direct Plan-IDCW Option	22.3372
Baroda BNP Paribas Large and Mid Cap Fund-Regular Plan-Growth Option	27.0696
Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option	19.5150
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION	303.7200
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	137.9500
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION	264.7700
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	90.5200
DSP Large & Mid Cap Fund - Direct Plan - Growth	698.496
DSP Large & Mid Cap Fund - Direct Plan - IDCW	113.294
DSP Large & Mid Cap Fund - Regular Plan - Growth	624.172
DSP Large & Mid Cap Fund - Regular Plan - IDCW	39.677
Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option	103.744
Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option	87.975
Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option	40.241
Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option	33.552
Franklin India Large & Mid Cap Fund - Direct - Growth	215.2206
Franklin India Large & Mid cap Fund - Direct - IDCW	25.5375
Franklin India Large & Mid Cap Fund - Growth Plan	195.6682
Franklin India Large & Mid Cap Fund - IDCW	22.3258
HDFC Large and Mid Cap Fund - Growth Option	347.162
HDFC Large and Mid Cap Fund - Growth Option - Direct Plan	365.537
HDFC Large and Mid Cap Fund - IDCW Option	38.208
HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan	49.984
Helios Large & Mid Cap Fund - Direct Plan - Growth Option	11.09
Helios Large & Mid Cap Fund - Direct Plan - IDCW Option	11.09
Helios Large & Mid Cap Fund - Regular Plan - Growth Option	10.93
Helios Large & Mid Cap Fund - Regular Plan - IDCW Option	10.93
HSBC Large & Mid Cap Fund - Direct Growth	30.4035
HSBC Large & Mid Cap Fund - Direct IDCW	23.2603
HSBC Large & Mid Cap Fund - Regular Growth	27.7715
HSBC Large & Mid Cap Fund - Regular IDCW	21.1704
ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth	1149.71
ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW	56.44
ICICI Prudential Large & Mid Cap Fund - Growth	1027.54
ICICI Prudential Large & Mid Cap Fund - IDCW	32.88
Invesco India Large & Mid Cap Fund - Direct Plan - Growth	123
Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment)	57.03
Invesco India Large & Mid Cap Fund - Growth	103.71
Invesco India Large & Mid Cap Fund - IDCW (Payout / Reinvestment)	46.62
ITI Large & Midcap Fund - Direct Plan - Growth	10.0158
ITI Large & Midcap Fund - Direct Plan - IDCW Option	10.0158
ITI Large & Midcap Fund - Regular Plan - Growth	9.8410
ITI Large & Midcap Fund - Regular Plan - IDCW Option	9.8410
JM Large & Mid Cap Fund (Direct) - Growth Option	10.4698
JM Large & Mid Cap Fund (Direct) - IDCW	10.4698
JM Large & Mid Cap Fund (Regular) - Growth Option	10.4413
JM Large & Mid Cap Fund (Regular) - IDCW	10.4413
Kotak Large & Midcap Fund - Direct- Growth	400.089
Kotak Large & Midcap Fund - Growth-Regular	347.9
Kotak Large & Midcap Fund - IDCW-Direct	70.599
Kotak Large & Midcap Fund - IDCW-Regular	60.695
LIC MF Large & Mid Cap Fund-Direct Plan-Growth	45.2302
LIC MF Large & Mid Cap Fund-Direct Plan-IDCW	35.8865
LIC MF Large & Mid Cap Fund-Regular Plan-Growth	39.219
LIC MF Large & Mid Cap Fund-Regular Plan-IDCW	31.7537
Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW	23.3598
Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth	30.0654
Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth	27.2155
Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW	20.7528
Mirae Asset Large & Midcap Fund - Direct Plan - Growth	173.377
Mirae Asset Large & Midcap Fund - Direct Plan - IDCW	87.591
Mirae Asset Large & Midcap Fund - Regular Plan - Growth	153.816
Mirae Asset Large & Midcap Fund - Regular Plan - IDCW	50.986
Motilal Oswal Large and Midcap Fund - Direct Plan Growth	38.2531
Motilal Oswal Large and Midcap Fund - Regular Plan Growth	35.0094
Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment	29.0668
Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment	26.7266
Navi Large & Midcap Fund - Direct Annual IDCW Payout	42.1921
Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout	42.2292
Navi Large & Midcap Fund - Direct Normal IDCW Payout	42.3341
Navi Large & Midcap Fund - Regular Annual IDCW payout	36.7427
NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout	35.7336
Navi Large & Midcap Fund - Regular Normal IDCW Payout	35.7204
Navi Large & Midcap Fund- Direct Plan- Growth Option	42.8523
Navi Large & Midcap Fund- Regular Plan- Growth Option	35.7246
NIPPON INDIA VISION FUND - IDCW Option	67.6575
Nippon India Vision Fund-GROWTH PLAN-Bonus Option	253.5512
Nippon India Vision Fund-GROWTH PLAN-Growth Option	1505.4036
NIPPON INDIA VISION LARGE & MID CAP  FUND - DIRECT Plan - IDCW Option	76.5716
Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option	274.6824
Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option	1620.1486
Nippon India Vision Large & Mid Cap Fund Institutional Dividend Plan	258.7308
PGIM India Large and Midcap Fund - Direct Plan - Growth Option	13.16
PGIM India Large and Midcap Fund - Direct Plan - IDCW option	12.56
PGIM India Large and Midcap Fund - Regular Plan - Growth Option	12.8
PGIM India Large and Midcap Fund - Regular Plan - IDCW Option	12.5
quant Large & Mid Cap Fund - Bonus Option - Regular Plan	115.2233
quant Large & Mid Cap Fund - Bonus Option-Direct Plan	115.2233
quant Large & Mid Cap Fund - Growth Option	114.9682
quant Large & Mid Cap Fund - Growth Option-Direct Plan	126.1111
quant Large & Mid Cap Fund - IDCW Option - Direct Plan	58.7354
quant Large & Mid Cap Fund - IDCW Option - Regular Plan	70.1763
Samco Large & Mid Cap Fund - Direct Plan - Growth Option	9.49
Samco Large & Mid Cap Fund - Regular Plan - Growth Option	9.45
SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	358.3331
SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	285.8856
SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth	687.4892
SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth	632.7888
Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	36.2213
Sundaram Large and Midcap Fund Direct Plan - Growth	97.9889
Sundaram Large and Midcap Fund Regular Plan - Growth	86.9676
Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	31.4671
Tata Large & MId Cap Fund -Direct Plan- Growth Option	601.0562
Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option	117.7645
Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option	84.8088
Tata Large & Mid Cap Fund- Regular Plan - Growth Option	526.1359
Union Large & Midcap Fund - Direct Plan - Growth Option	28.29
Union Large & Midcap Fund - Direct Plan - IDCW Option	28.29
Union Large & Midcap Fund - Regular Plan - Growth Option	26.35
Union Large & Midcap Fund - Regular Plan - IDCW Option	26.35
UTI Large & Mid Cap Fund - Direct Plan - Growth Option	194.137
UTI Large & Mid Cap Fund - Direct Plan - IDCW	95.4007
UTI Large & Mid Cap Fund - Regular Plan - Growth Option	180.9468
UTI Large & Mid Cap Fund - Regular Plan - IDCW	88.1494
Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth	13.709
Whiteoak Capital Large & Mid Cap Fund Regular Plan Growth	13.322
Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan	592.5
Aditya Birla Sun Life Large Cap Fund-DIRECT - IDCW	101.27
Aditya Birla Sun Life Large Cap Fund-Growth	535.55
Aditya Birla Sun Life Large Cap Fund-Regular - IDCW	42.36
Axis Large Cap Fund - Direct Plan - Growth	71.18
Axis Large Cap Fund - Direct Plan - IDCW	27.81
Axis Large Cap Fund - Regular Plan - Growth	61.79
Axis Large Cap Fund - Regular Plan - IDCW	19.51
BAJAJ FINSERV LARGE CAP FUND - DIRECT PLAN - GROWTH	10.263
BAJAJ FINSERV LARGE CAP FUND - DIRECT PLAN - IDCW	10.263
BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH	10.098
BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - IDCW	10.098
BANDHAN Large Cap Fund - Regular Plan - Growth	78.619
BANDHAN Large Cap Fund - Regular Plan - IDCW	23.120
BANDHAN Large Cap Fund-Direct Plan-Growth	90.476
BANDHAN Large Cap Fund-Direct Plan-IDCW	30.385
BANK OF INDIA Large Cap Fund Direct Plan Growth	17.24
BANK OF INDIA Large Cap Fund Direct Plan IDCW	17.21
BANK OF INDIA Large Cap Fund Regular Plan Growth	16.34
BANK OF INDIA Large Cap Fund Regular Plan IDCW	16.34
BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option	256.9642
BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - IDCW Option	28.5355
BARODA BNP PARIBAS LARGE CAP Fund - Regular Plan - IDCW Option	23.7022
BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option	222.3165
CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION	74.1000
CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	56.8300
CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION	64.0100
CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	31.1100
DSP Large Cap Fund - Direct Plan - Growth	523.677
DSP Large Cap Fund - Direct Plan - IDCW	30.592
DSP Large Cap Fund - Regular Plan - Growth	478.411
DSP Large Cap Fund - Regular Plan - IDCW	26.568
Edelweiss Large Cap Fund - Direct Plan - IDCW Option	40.89
Edelweiss Large Cap Fund - Direct Plan-Growth option	97.92
Edelweiss Large Cap Fund - Plan B - IDCW Option	86.61
Edelweiss Large Cap Fund - Plan C - IDCW Option	69.04
Edelweiss Large Cap Fund - Regular Plan - Growth Option	85.07
Edelweiss Large Cap Fund - Regular Plan - IDCW Option	29.06
Edelweiss Large Cap Fund -Plan B - Growth option	85.59
Edelweiss Large Cap Fund -Plan C - Growth option	84.47
Franklin India Large Cap Fund - Direct - IDCW	55.9807
Franklin India Large Cap Fund - IDCW	48.1793
Franklin India Large Cap Fund- Direct - Growth	1158.0157
Franklin India Large Cap Fund-Growth	1044.6995
Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option	52.68
Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option	43.82
